Name,Filename,Artwork,HD,M4V,Backup,Artist,Main Genre,Genres,Release Date,Description,Rating,Studio,Director,Producers,Screenwriters,Media Kind,Path
"Butter","Butter.m4v","img/artwork/00208/Butter.art[0].jpg",0,1,0,"Jim Field Smith","Comedy","Comedy","2011-09-04","Butter surveys the raw ambition of Laura Pickler, Iowa’s long-reigning champion butter carver. For 15 years, Laura has relished her high-profile role as the beautiful, loyal helpmate to her affable, artistically gifted husband. But when Bob is pressured to retire and allow someone else a chance at glory, an indignant Laura decides to enter the competition herself. She is first in line on sign-up day, only to see her odds of victory fall with the arrival of an unlikely yet formidable contender: 10-year-old Destiny. And that’s not all. Bob’s would-be mistress, bad-girl stripper Brooke also declares her candidacy, as does his #1 fan, Carol-Ann. Facing three opponents, mocked by her stepdaughter Kaitlen and furious with her husband, Laura resolves to do whatever it takes to win. And if that means resorting to sabotage – and recruiting her dim-witted former boyfriend Boyd as a co-conspirator – then so be it.","R","","Jim Field Smith","Michael De Luca , Juliana Janes , Alissa Phillips , Jennifer Garner","Jason A. Micallef","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Butter/Butter.m4v"
"CJ7 (Doblada)","CJ7 (Doblada).m4v","img/artwork/00209/CJ7%20(Doblada).art[0].png",0,1,1,"Stephen Chow, Lei Huang, Kitty Zhang Yuqi","Kids & Family","Comedy, Drama, Family, Fantasy, Foreign, Science Fiction","2008-01-30","Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy his son heavily requested from him, since all of the classmates had it.","PG","Columbia Pictures Film Production Asia","Stephen Chow","","Vincent Kok, Stephen Chow, Vincent Kok, Stephen Chow","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/CJ7 (Doblada)/CJ7 (Doblada).m4v"
"CJ7","CJ7.m4v","img/artwork/00210/CJ7.art[0].png",0,1,1,"Stephen Chow, Lei Huang, Kitty Zhang Yuqi","Kids & Family","Comedy, Drama, Family, Fantasy, Foreign, Science Fiction","2008-01-30","Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy his son heavily requested from him, since all of the classmates had it.","PG","Columbia Pictures Film Production Asia","Stephen Chow","","Vincent Kok, Stephen Chow, Vincent Kok, Stephen Chow","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/CJ7/CJ7.m4v"
"Cabeza de buda","Cabeza de buda.m4v","img/artwork/00211/Cabeza%20de%20buda.art[0].png",0,1,1,"Kuno Becker, Alberto Agnesi, Irene Arcila","Drama","","2009","A famous and egocentric actor begins a self discovery journey after killing a burglar with a Buddha bust.","Not Rated","","Salvador Garcini","","Antonio Abascal, Salvador Garcini","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Cabeza de buda/Cabeza de buda.m4v"
"Camp Hell","Camp Hell.m4v","img/artwork/00212/Camp%20Hell.art[0].png",0,1,1,"Jesse Eisenberg, Spencer Treat Clark, Joseph Vincent Cordaro, Kennan Budnik, Valentina de Angelis, Gary DeMichele, Will Denton, Jaron Downs, Ato Essandoh, Christopher Denham, Bruce Davison, Dana Delany, Andrew McCarthy","Horror","Horror, Thriller","2010-08-13","At the end of every summer, the children of a Christian community from a suburb of New Jersey attend Camp Hope. They travel deep into the woods far from any distractions the world provides. Here, the children are taught the ways of the Lord, the perils of the flesh, and the horror of the Devil. A charismatic priest leads them in their training. But, he unknowingly has brought something with him, something evil. What was supposed to be a safe place, a spiritual retreat has now turned into a nightmare that not even faith can end.","Unknown","","George VanBuskirk","","George VanBuskirk","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Camp Hell/Camp Hell.m4v"
"Captain America: The First Avenger (Doblada)","Captain America_ The First Avenger (Doblada).m4v","img/artwork/00213/Captain%20America_%20The%20First%20Avenger%20(Doblada).art[0].png",0,1,1,"Chris Evans, Hugo Weaving, Tommy Lee Jones, Samuel L. Jackson, Dominic Cooper, Stanley Tucci, Sebastian Stan, Natalie Dormer, Derek Luke, Neal McDonough, Toby Jones, Richard Armitage, Hayley Atwell, JJ Feild, Anatole Taubman, Kenneth Choi","Action & Adventure","Action, Thriller, Science Fiction","2011-07-22","A brave, yet mild-mannered young soldier named Steve Rogers, volunteers to undergo a series of experiments for a US army Super Soldier program. The military succeeds in transforming him into a human weapon, but quickly decide that their Super Soldier is far too expensive a creation to risk in combat. So, they decide to put him to use as an army celebrity and parade him across Europe to boost morale by performing in USO shows for American troops. He is even given a costume that bear the colors of Old Glory for the stage. Then, when a Nazi plot reveals itself Rogers must rise up and and become the First Avenger, in order to save his country.","PG-13","Chris Evans, Hugo Weaving, Tommy Lee Jones, Samuel L. Jackson, Dominic Cooper, Stanley Tucci, Sebastian Stan, Natalie Dormer, Derek Luke, Neal McDonough, Toby Jones, Richard Armitage, Hayley Atwell, JJ Feild, Anatole Taubman, Kenneth Choi","Joe Johnston","Kevin Feige","Cristopher Markus, Stephen McFeely","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Captain America_ The First Avenger (Doblada)/Captain America_ The First Avenger (Doblada).m4v"
"Captain America: The First Avenger","Captain America_ The First Avenger.m4v","img/artwork/00214/Captain%20America_%20The%20First%20Avenger.art[0].png",0,1,1,"Chris Evans, Hugo Weaving, Tommy Lee Jones, Samuel L. Jackson, Dominic Cooper, Stanley Tucci, Sebastian Stan, Natalie Dormer, Derek Luke, Neal McDonough, Toby Jones, Richard Armitage, Hayley Atwell, JJ Feild, Anatole Taubman, Kenneth Choi","Action & Adventure","Action, Thriller, Science Fiction, Romance","2011-07-22","A brave, yet mild-mannered young soldier named Steve Rogers, volunteers to undergo a series of experiments for a US army Super Soldier program. The military succeeds in transforming him into a human weapon, but quickly decide that their Super Soldier is far too expensive a creation to risk in combat. So, they decide to put him to use as an army celebrity and parade him across Europe to boost morale by performing in USO shows for American troops. He is even given a costume that bear the colors of Old Glory for the stage. Then, when a Nazi plot reveals itself Rogers must rise up and and become the First Avenger, in order to save his country.","PG-13","Chris Evans, Hugo Weaving, Tommy Lee Jones, Samuel L. Jackson, Dominic Cooper, Stanley Tucci, Sebastian Stan, Natalie Dormer, Derek Luke, Neal McDonough, Toby Jones, Richard Armitage, Hayley Atwell, JJ Feild, Anatole Taubman, Kenneth Choi","Joe Johnston","Avi Arad","Cristopher Markus, Stephen McFeely","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Captain America_ The First Avenger/Captain America_ The First Avenger.m4v"
"Captain Phillips","Captain Phillips (1080p HD).m4v","img/artwork/00215/Captain%20Phillips%20(1080p%20HD).art[0].jpg",1,1,0,"Paul Greengrass","Action & Adventure","Action, Drama, Thriller","2013-10-11","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.","PG-13","Michael De Luca Productions, Scott Rudin Productions, Translux, Trigger Street Productions","Paul Greengrass","Dana Brunetti, Michael De Luca, Scott Rudin","Billy Ray","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Captain Phillips/Captain Phillips (1080p HD).m4v"
"Carlos","Carlos.m4v","img/artwork/00216/Carlos.art[0].png",0,1,1,"Édgar Ramírez, Alexander Scheer, Alejandro Arroyo, Ahmad Kaabour","Drama","Crime, Drama, Foreign, Thriller","2010-10-15","The story of Venezuelan revolutionary, Ilich Ramirez Sanchez, who founded a worldwide terrorist organization and raided the OPEC headquarters in 1975 before being caught by the French police.","Unknown","","Olivier Assayas","","Dan Franck, Olivier Assayas","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Carlos/Carlos.m4v"
"Carnage","Carnage (1080p HD).m4v","img/artwork/00217/Carnage%20(1080p%20HD).art[0].png",1,1,1,"Kate Winslet, Jodie Foster, Christoph Waltz, John C. Reilly","Comedy","Comedy, Drama","2011-12-16","In Brooklyn Bridge Park, eleven year old Zachary Cowan strikes his eleven year old classmate Ethan Longstreet across the face with a stick after an argument. Among the more serious of Ethan's injuries is a permanently missing tooth and the possibility of a second tooth also being lost. Their respective parents learn of the altercation through Ethan's parents questioning him about his injuries. The Longstreet parents invite the Cowan parents to their Brooklyn apartment to deal with the incident in a civilized manner. They are: Penelope Longstreet, whose idea it was to invite the Cowans, she whose priorities in life include human rights and justice; Michael Longstreet, who tries to be as accommodating as possible to retain civility in any situation; Nancy Cowan, a nervous and emotionally stressed woman; and Alan Cowan, who is married more to his work as evidenced by the attachment he has to his cell phone and taking work calls at the most inopportune times.","R","Constantin Film Production, Sony Pictures Classics","Roman Polanski","","Roman Polanski","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Carnage/Carnage (1080p HD).m4v"
"Cars 2 (Doblada)","Cars 2 (Doblada).m4v","img/artwork/00218/Cars%202%20(Doblada).art[0].png",0,1,1,"Owen Wilson, Michael Caine, Emily Mortimer, Michael Keaton, Jason Isaacs, Bonnie Hunt, John Ratzenberger, Tony Shalhoub, Larry The Cable Guy","Kids & Family","Animation, Comedy, Family","2011-06-24","Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.","G","Owen Wilson, Michael Caine, Emily Mortimer, Michael Keaton, Jason Isaacs, Bonnie Hunt, John Ratzenberger, Tony Shalhoub, Larry The Cable Guy","John Lasseter, Brad Lewis","","Ben Queen, John Lasseter","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Cars 2 (Doblada)/Cars 2 (Doblada).m4v"
"Cars 2","Cars 2.m4v","img/artwork/00219/Cars%202.art[0].png",0,1,1,"Owen Wilson, Michael Caine, Emily Mortimer, Michael Keaton, Jason Isaacs, Bonnie Hunt, John Ratzenberger, Tony Shalhoub, Larry The Cable Guy","Kids & Family","Animation, Comedy, Family","2011-06-24","Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.","G","Owen Wilson, Michael Caine, Emily Mortimer, Michael Keaton, Jason Isaacs, Bonnie Hunt, John Ratzenberger, Tony Shalhoub, Larry The Cable Guy","John Lasseter, Brad Lewis","","Ben Queen, John Lasseter","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Cars 2/Cars 2.m4v"
"Casa De Mi Padre","Casa De Mi Padre.m4v","img/artwork/00220/Casa%20De%20Mi%20Padre.art[0].png",0,1,1,"Will Ferrell, Gael García Bernal, Genesis Rodriguez, Diego Luna, Efren Ramirez, Nick Offerman, Mariann Gavelo, Adrian Martinez, Alejandro Patino, Pedro Armendáriz Jr.","Comedy","Comedy","2012-03-16","Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.","R","Lions Gate, Gary Sanchez Productions, NALA Films","Matt Piedmont","Allison Jones","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Casa De Mi Padre/Casa De Mi Padre.m4v"
"Catch .44","Catch .44.m4v","img/artwork/00221/Catch%20.44.art[0].png",0,1,1,"Bruce Willis, Malin Åkerman, Nikki Reed, Deborah Ann Woll, Forest Whitaker, Brad Dourif, Shea Whigham, Michael Rosenbaum, Reila Aphrodite, Edrick Browne","Action & Adventure","Drama, Action, Comedy, Thriller","2011-12-09","The lives of three female assassins take a sudden turn when their charming boss lures them into one last job. They soon find themselves thrust into a bizarre situation involving a psychotic hit man, a grizzled trucker and a delusional line cook.","R","Benaroya Pictures","Aaron Harvey","Henry Karp, Megan Ellison, Randall Emmett, Robert Ogden Barnum, Michael Corso, Cassian Elwes, George Furla, Anthony Gudass, Avram 'Butch' Kaplan, Michael Benaroya, Holden Ostrin, Ted Schipper, Neil Wechsler, Shannon Makhanian","Aaron Harvey","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Catch .44/Catch .44.m4v"
"Celia Cruz and the Fania Allstar in Africa","Celia Cruz and the Fania Allstar in Africa.m4v","img/artwork/00222/Celia%20Cruz%20and%20the%20Fania%20Allstar%20in%20Africa.art[0].png",0,1,1,"","Music","Music","","Las 80.000 personas que llegaron a Zaire para la pelea de Ali (Cassius Clay) con George Foreman, nunca imaginaron lo que les esperaba. El escenario se llenó con las mejores estrellas de la música latina cantando y bailando salsa. Estas estrellas juntas presentaron uno de los mejores espectáculos de salsa en la historia.","-- United States","","","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Celia Cruz and the Fania Allstar in Africa/Celia Cruz and the Fania Allstar in Africa.m4v"
"Chaiya","Chaiya.m4v","img/artwork/00223/Chaiya.art[0].png",0,1,1,"Akara Amarttayakul","Action & Adventure","Foreign, Action","2007-08-30","After learning the art of muay thai fighting from skilled masters, small town friends Piak (Akara Amarttayakul) and Phao (Thawatchai Phanpakdee) move their passion to Bangkok, where they become active in underground activities that put what they've learned to the test. But in the process of fighting for their lives, they also resurrect the sport -- and cement the bonds of their lifelong friendship.","Unknown","","Kongkiat Khomsiri","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Chaiya/Chaiya.m4v"
"Changeling","Changeling.m4v","img/artwork/00224/Changeling.art[0].png",0,1,1,"Angelina Jolie, Jeffrey Donovan, John Malkovich, Geoff Pierson, Amy Ryan","Thriller","Drama, Mystery, Thriller","2008-10-24","Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.","R","Angelina Jolie, Jeffrey Donovan, John Malkovich, Geoff Pierson, Amy Ryan","Clint Eastwood","Ron Howard, Robert Lorenz, Brian Grazer","J. Michael Straczynski","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Changeling/Changeling.m4v"
"Chaos","Chaos.m4v","img/artwork/00225/Chaos.art[0].png",0,1,1,"Jason Statham, Ryan Phillippe, Wesley Snipes, Henry Czerny, Justine Waddell, Nicholas Lea, Jessica Steen, Rob LaBelle, John Cassini, Damon Johnson, Paul Perri, Keegan Connor Tracy, Natassia Malthe, Ty Olsson, Terry Chen","Action & Adventure","Action, Crime, Horror, Thriller","2005-01-18","Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber.","R","Jason Statham, Ryan Phillippe, Wesley Snipes, Henry Czerny, Justine Waddell, Nicholas Lea, Jessica Steen, Rob LaBelle, John Cassini, Damon Johnson, Paul Perri, Keegan Connor Tracy, Natassia Malthe, Ty Olsson, Terry Chen","Tony Giglio","","Tony Giglio","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Chaos/Chaos.m4v"
"Chapter 27","Chapter 27.m4v","img/artwork/00226/Chapter%2027.art[0].png",0,1,1,"Lindsay Lohan, Jared Leto, Mark Lindsay Chapman, Lauren Milberger","Drama","Drama, Indie","2007-01-25","The movie takes place in the three days leading up to Lennon's murder and is intended to be an exploration of Chapman's psyche, without putting substantial emphasis on the murder. The title 'Chapter 27' suggests a continuation of J.D. Salinger's novel The Catcher in the Rye, which has 26 chapters, and which Chapman was carrying when he shot Lennon. Chapman was obsessed with the book, to the point","Unknown","Peace Arch Entertainment Group, Artina Films","","Brad Wyman, Jared Leto","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Chapter 27/Chapter 27.m4v"
"Charlie Bartlett","Charlie Bartlett.m4v","img/artwork/00227/Charlie%20Bartlett.art[0].png",0,1,1,"Anton Yelchin, Robert Downey Jr, Hope Davis, Kat Dennings, Tyler Hilton, Mark Rendall, Dylan Taylor, Megan Park, Stephen Young, David Brown","Comedy","Comedy, Drama, Indie","2007-05-01","A rich kid becomes the self-appointed psychiatrist to the student body of his new high school.","R","Anton Yelchin, Robert Downey Jr, Hope Davis, Kat Dennings, Tyler Hilton, Mark Rendall, Dylan Taylor, Megan Park, Stephen Young, David Brown","Jon Poll","Sidney Kimmel, Jay Roach","Gustin Nash","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Charlie Bartlett/Charlie Bartlett.m4v"
"Charlie Wilson's War","Charlie Wilson's War.m4v","img/artwork/00228/Charlie%20Wilson's%20War.art[0].png",0,1,1,"Tom Hanks, Philip Seymour Hoffman, Julia Roberts, Amy Adams, Om Puri, Shiri Appleby, John Slattery, Rachel Nichols, Erick Avari, Cyia Batten","Drama","Drama, Comedy","2007-12-21","A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.","R","Universal Pictures, Participant Productions, Playtone Production","Mike Nichols","Tom Hanks, Gary Goetzman, Celia D. Costas","Aaron Sorkin","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Charlie Wilson's War/Charlie Wilson's War.m4v"
"Charlie and the Chocolate Factory","Charlie and the Chocolate Factory.m4v","img/artwork/00229/Charlie%20and%20the%20Chocolate%20Factory.art[0].png",0,1,1,"Johnny Depp, Freddie Highmore, AnnaSophia Robb, Julia Winter, David Kelly, Helena Bonham Carter, Noah Taylor, Jordan Fry, Philip Wiegratz, James Fox, Franziska Troegner, Missi Pyle, Christopher Lee, Deep Roy, Oscar James","Kids & Family","Adventure, Fantasy, Comedy, Science Fiction, Family","2005-07-10","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.","PG","Warner Bros. Pictures, Village Roadshow Pictures","Tim Burton","Bruce Berman, Susie Figgis, Richard D. Zanuck, Brad Grey","Roald Dahl, John August, Roald Dahl","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Charlie and the Chocolate Factory/Charlie and the Chocolate Factory.m4v"
"Che: Part One","Che_ Part One.m4v","img/artwork/00230/Che_%20Part%20One.art[0].png",0,1,1,"Julia Ormond, Benicio Del Toro, Rodrigo Santoro, Demián Bichir, Ramon Fernandez, María Isabel Díaz, Yul Vazquez, Jose Caro, Pedro Adorno, Jsu Garcia","Drama","Drama, History","2008-05-21","The Argentine, begins as Che and a band of Cuban exiles (led by Fidel Castro) reach the Cuban shore from Mexico in 1956. Within two years, they mobilized popular support and an army and toppled the U.S.-friendly regime of dictator Fulgencio Batista.Cuba, 1952 : le général Fulgencio Batista fomente un putsch, s'empare du pouvoir et annule les élections générales. Bravant ce dictateur corrompu, un jeune avocat, Fidel Castro, candidat à la députation sous la bannière du Parti du Peuple, passe à l'action. Dans l'espoir de provoquer un soulèvement populaire, il attaque avec 150 jeunes la caserne de Monaca le 26 juillet 1953. L'opération échoue ; Castro passe deux ans en prison.","R","Julia Ormond, Benicio Del Toro, Rodrigo Santoro, Demián Bichir, Ramon Fernandez, María Isabel Díaz, Yul Vazquez, Jose Caro, Pedro Adorno, Jsu Garcia","Steven Soderbergh","","Peter Buchman","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Che_ Part One/Che_ Part One.m4v"
"Che: Part Two","Che_ Part Two.m4v","img/artwork/00231/Che_%20Part%20Two.art[0].png",0,1,1,"Benicio Del Toro, Catalina Sandino Moreno, Franka Potente, Demián Bichir, Óscar Jaenada","Drama","","2008-05-21","After the Cuban Revolution, Che is at the height of his fame and power. Then he disappears, re-emerging incognito in Bolivia, where he organizes a small group of Cuban comrades and Bolivian recruits to start the great Latin American Revolution. Through this story, we come to understand how Che remains a symbol of idealism and heroism that lives in the hearts of people around the world.","R","Benicio Del Toro, Catalina Sandino Moreno, Franka Potente, Demián Bichir, Óscar Jaenada","Steven Soderbergh","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Che_ Part Two/Che_ Part Two.m4v"
"Chernobyl Diaries","Chernobyl Diaries.m4v","img/artwork/00232/Chernobyl%20Diaries.art[0].png",0,1,1,"Jesse McCartney, Jonathan Sadowski, Olivia Taylor Dudley, Ingrid Bolsø Berdal, Alex Feldman, Devin Kelley, Nathan Phillips, Dimitri Diatchenko","Horror","Horror, Thriller","2012-05-25","A group of six tourists who, looking to go off the beaten path, hire an 'extreme tour guide.' Ignoring warnings, he takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but a deserted town since the disaster more than 25 years ago. After a brief exploration of the abandoned city, however, the group soon finds themselves stranded, only to discover that they are not alone.","R","","Bradley Parker","Oren Peli, Brian Witten","Oren Peli","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Chernobyl Diaries/Chernobyl Diaries.m4v"
"Chicago","Chicago.m4v","img/artwork/00233/Chicago.art[0].png",0,1,1,"Catherine Zeta-Jones, Renée Zellweger, Queen Latifah, Richard Gere, Christine Baranski, Taye Diggs, Cliff Saunders, Dominic West, John C. Reilly, Colm Feore, Chita Rivera, Susan Misner, Denise Faye, Deidre Goodwin, Mya, Ekaterina Chtchelkanova, Lucy Liu, Jonathan Whittaker, Sean McCann","Drama","Drama, Comedy, Crime, Music","2002-12-27","Murderesses Velma Kelly (a chanteuse and tease who killed her husband and sister after finding them in bed together) and Roxie Hart (who killed her boyfriend when she discovered he wasn't going to make her a star) find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.","PG-13","Miramax Films, Producers Circle, Storyline Entertainment","Rob Marshall","Laura Rosenthal, Ali Farrell, Martin Richards","Bob Fosse, Bill Condon","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Chicago/Chicago.m4v"
"Children of Men","Children of Men.m4v","img/artwork/00234/Children%20of%20Men.art[0].png",0,1,1,"Clive Owen, Juan Gabriel Yacuzzi, Mishal Husain, Rob Curling, Jon Chevalier, Rita Davies, Kim Fenton, Chris Gilbert, Phoebe Hawthorne, Rebecca Howard, Atalanta White, Laurence Woodbridge, Maria McErlane, Michael Haughey, Paul Sharma, Michael Caine, Julianne Moore, Clare-Hope Ashitey, Charlie Hunnam, Chiwetel Ejiofor, Dhaffer L'Abidine","Action & Adventure","Adventure, Drama, Action, Thriller, Science Fiction, Foreign","2006-09-03","In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.","R","Universal Pictures","Alfonso Cuarón","Marc Abraham, Armyan Bernstein, Thomas A. Bliss, Pablo Casacuberta, Eric Newman, Hilary Shor, Iain Smith, Tony Smith","Alfonso Cuarón, Timothy J. Sexton","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Children of Men/Children of Men.m4v"
"Chronicle","Chronicle.m4v","img/artwork/00235/Chronicle.art[0].png",0,1,1,"Dane DeHaan, Alex Russell, Michael Kelly, Michael B. Jordan, Anna Wood, Ashley Hinshaw, Joe Vaz, Luke Tyler, Matthew Dylan Roberts","Thriller","Drama, Thriller, Science Fiction","2012-02-03","Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.","PG-13","20th Century Fox, Davis Entertainment","Josh Trank","John Davis, Adam Schroeder, James Dodson, Ronna Kress","Max Landis, Josh Trank, Max Landis","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Chronicle/Chronicle.m4v"
"Cirque du Freak: The Vampire's Assistant","Cirque du Freak_ The Vampire's Assistant.m4v","img/artwork/00236/Cirque%20du%20Freak_%20The%20Vampire's%20Assistant.art[0].png",0,1,1,"John C. Reilly, Josh Hutcherson, Chris Massoglia, Patrick Fugit, Salma Hayek, Jessica Carlson, Michael Cerveris, Ray Stevenson, Daniel Newman, Morgan Saylor, Don McManus, Ken Watanabe, Orlando Jones, Frankie Faison, Willem Dafoe, Kristen Schaal, Patrick Breen, Tom Woodruff Jr., Jane Krakowski, Drew Rin Varick, Colleen Camp","Kids & Family","Action, Adventure, Family, Fantasy, Horror, Science Fiction, Thriller","2009-10-23","Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to 'Cirque du Freak' where they see many strange acts including a wolf-man and a bearded lady","PG-13","John C. Reilly, Josh Hutcherson, Chris Massoglia, Patrick Fugit, Salma Hayek, Jessica Carlson, Michael Cerveris, Ray Stevenson, Daniel Newman, Morgan Saylor, Don McManus, Ken Watanabe, Orlando Jones, Frankie Faison, Willem Dafoe, Kristen Schaal, Patrick Breen, Tom Woodruff Jr., Jane Krakowski, Drew Rin Varick, Colleen Camp","Paul Weitz","","Darren Shan, Paul Weitz, Brian Helgeland","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Cirque du Freak_ The Vampire's Assistant/Cirque du Freak_ The Vampire's Assistant.m4v"
"Clash of the Titans","Clash of the Titans.m4v","img/artwork/00237/Clash%20of%20the%20Titans.art[0].png",0,1,1,"Sam Worthington, Ralph Fiennes, Gemma Arterton, Jason Flemyng, Alexa Davalos, Tine Stapelfeldt, Mads Mikkelsen, Luke Evans, Izabella Miko, Liam Neeson","Action & Adventure","Action, Adventure, Fantasy, Science Fiction","2010-04-02","Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.","PG-13","Legendary Pictures, Warner Bros. Pictures, Thunder Road Pictures","Louis Leterrier","Kevin De La Noy, Basil Iwanyk, William Fay, Jon Jashni, Thomas Tull, Karl McMillan","Travis Beacham, Phil Hay, Matt Manfredi","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Clash of the Titans/Clash of the Titans.m4v"
"Cleaner","Cleaner.m4v","img/artwork/00238/Cleaner.art[0].png",0,1,1,"Samuel L. Jackson, Ed Harris, Eva Mendes, Luis Guzmán, Keke Palmer, Maggie Lawson, Jose Pablo Cantillo, Robert Forster","Action & Adventure","Action, Adventure, Crime, Thriller","2007-09-11","Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.","R","Samuel L. Jackson, Ed Harris, Eva Mendes, Luis Guzmán, Keke Palmer, Maggie Lawson, Jose Pablo Cantillo, Robert Forster","Renny Harlin","","Matthew Aldrich","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Cleaner/Cleaner.m4v"
"Cloud Atlas","Cloud Atlas.m4v","img/artwork/00239/Cloud%20Atlas.art[0].png",0,1,1,"Tom Hanks, Halle Berry, Hugo Weaving, Jim Broadbent, Susan Sarandon, Hugh Grant, Keith David, James D'Arcy, Doona Bae, Jim Sturgess, Ben Whishaw, Xun Zhou, David Gyasi, Robert Fyfe, Martin Wuttke, Zhu Zhu","Sci-Fi & Fantasy","Drama, Science Fiction","2012-10-24","A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future., Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future. Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.","R","Cloud Atlas Productions, X-Filme Creative Pool, Anarchos Productions, A Company Filmproduktionsgesellschaft, ARD Degeto Film, Ascension Pictures, Five Drops, Media Asia Group","Tom Tykwer, Andy Wachowski, Lana Wachowski","","David Mitchell, Lana Wachowski, Tom Tykwer, Andy Wachowski","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Cloud Atlas/Cloud Atlas.m4v"
